,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Avg Mileage
1992,Pontiac,Bonneville,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,Large,Sedan,210,30350,22.5
1993,Pontiac,Bonneville,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,Large,Sedan,210,27965,22.5
1994,Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,1720,30995,18.5
1995,Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,1720,27995,19.0
1996,Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,1720,29995,18.5
1997,Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,1720,26245,19.0
1998,Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,1720,39995,17.5
1999,Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,1720,37995,18.5
2000,Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,1720,32995,17.5
2001,Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,1720,30995,17.5
2002,Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,1720,28295,18.5
2003,Porsche,Boxster,2014,premium unleaded ,315,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,62100,24.0
2004,Porsche,Boxster,2014,premium unleaded ,265,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,50400,25.0
2005,Porsche,Boxster,2015,premium unleaded ,330,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,73500,22.5
2006,Porsche,Boxster,2015,premium unleaded ,315,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,63300,24.0
2007,Porsche,Boxster,2015,premium unleaded ,265,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,51400,25.0
2008,Porsche,Boxster,2016,premium unleaded ,330,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,74600,22.5
2009,Porsche,Boxster,2016,premium unleaded ,315,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,63900,24.0
2010,Porsche,Boxster,2016,premium unleaded ,265,6,MANUAL,rear wheel drive,2,Compact,Convertible,1715,52100,25.0
2011,Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,34745,16.5
2012,Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,26,32215,17.0
2013,Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,26,32660,17.0
2014,Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,26,33395,17.0
2015,Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,35345,16.0
2016,Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,26,33920,16.5
2017,Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,35870,16.5
2018,Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,Midsize,Sedan,535,2000,28.0
2019,Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,Midsize,Sedan,535,2000,28.0
2020,Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,Midsize,Sedan,535,2000,28.0
2021,Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,Midsize,Sedan,535,2000,28.0
2022,Plymouth,Breeze,2000,regular unleaded,132,4,MANUAL,front wheel drive,4,Midsize,Sedan,535,2000,28.5
2023,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,5657,2000,18.0
2024,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,5657,2000,18.0
2025,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,Compact,2dr SUV,5657,2000,17.5
2026,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,Compact,2dr SUV,5657,2000,17.5
2027,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,Compact,2dr SUV,5657,2000,17.5
2028,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,5657,2000,18.0
2029,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,Compact,2dr SUV,5657,2000,17.5
2030,Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,5657,2000,18.0
2031,Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2308,14.0
2032,Ford,Bronco,1994,regular unleaded,185,8,AUTOMATIC,four wheel drive,2,Midsize,2dr SUV,5657,2585,14.5
2033,Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2396,14.0
2034,Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2620,14.0
2035,Ford,Bronco,1995,regular unleaded,205,8,AUTOMATIC,four wheel drive,2,Midsize,2dr SUV,5657,2872,14.5
2036,Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2474,14.0
2037,Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2774,14.5
2038,Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,5657,2996,14.5
2039,Ford,Bronco,1996,regular unleaded,199,8,AUTOMATIC,four wheel drive,2,Midsize,2dr SUV,5657,3248,13.5
2040,Bentley,Brooklands,2009,premium unleaded ,530,8,AUTOMATIC,rear wheel drive,2,Large,Coupe,520,340990,12.0
2041,Bentley,Brooklands,2010,premium unleaded ,530,8,AUTOMATIC,rear wheel drive,2,Large,Coupe,520,340990,12.0
2042,Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,1624,2000,18.5
2043,Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,1624,2000,18.5
2044,Cadillac,Brougham,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,1624,2000,19.0
2045,Cadillac,Brougham,1992,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,1624,2000,19.0
2046,Subaru,BRZ,2015,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,29490,26.0
2047,Subaru,BRZ,2015,premium unleaded ,200,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,640,28795,29.5
2048,Subaru,BRZ,2015,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,25695,26.0
2049,Subaru,BRZ,2015,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,27695,26.0
2050,Subaru,BRZ,2016,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,27395,26.0
2051,Subaru,BRZ,2016,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,27690,26.0
2052,Subaru,BRZ,2016,premium unleaded ,200,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,640,28495,29.5
2053,Subaru,BRZ,2016,premium unleaded ,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,25395,26.0
2054,Subaru,BRZ,2017,premium unleaded ,200,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,640,28745,28.5
2055,Subaru,BRZ,2017,premium unleaded ,205,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,29695,25.0
2056,Subaru,BRZ,2017,premium unleaded ,205,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,25495,25.0
2057,Subaru,BRZ,2017,premium unleaded ,205,4,MANUAL,rear wheel drive,2,Compact,Coupe,640,27645,25.0
2058,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,40400,27.5
2059,Mercedes-Benz,C-Class,2015,premium unleaded ,302,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,617,46050,23.0
2060,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,42575,23.0
2061,Mercedes-Benz,C-Class,2015,premium unleaded ,451,8,AUTOMATIC,rear wheel drive,2,Compact,Coupe,617,62950,16.0
2062,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,38400,29.5
2063,Mercedes-Benz,C-Class,2015,premium unleaded ,302,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,617,44050,24.0
2064,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,41050,27.5
2065,Mercedes-Benz,C-Class,2015,premium unleaded ,329,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,48590,25.0
2066,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,39050,29.5
2067,Mercedes-Benz,C-Class,2015,premium unleaded ,503,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,71900,21.5
2068,Mercedes-Benz,C-Class,2015,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,40575,29.5
2069,Mercedes-Benz,C-Class,2015,premium unleaded ,469,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,63900,21.5
2070,Mercedes-Benz,C-Class,2015,premium unleaded ,201,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,617,39400,26.5
2071,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,43125,27.5
2072,Mercedes-Benz,C-Class,2016,premium unleaded ,362,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,50800,25.0
2073,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,41125,29.5
2074,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,41275,27.5
2075,Mercedes-Benz,C-Class,2016,premium unleaded ,503,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,73250,21.5
2076,Mercedes-Benz,C-Class,2016,premium unleaded ,469,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,65250,21.5
2077,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,38950,29.5
2078,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,39275,29.5
2079,Mercedes-Benz,C-Class,2016,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,40950,27.5
2080,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,39850,29.0
2081,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,39500,29.0
2082,Mercedes-Benz,C-Class,2017,premium unleaded ,362,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,52000,25.0
2083,Mercedes-Benz,C-Class,2017,premium unleaded ,503,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,72800,21.0
2084,Mercedes-Benz,C-Class,2017,premium unleaded ,469,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,617,67000,20.0
2085,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,41675,29.0
2086,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,617,44650,27.5
2087,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,617,42650,26.5
2088,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,43675,27.5
2089,Mercedes-Benz,C-Class,2017,premium unleaded ,469,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,617,65200,21.0
2090,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,41500,27.5
2091,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,617,41850,27.5
2092,Mercedes-Benz,C-Class,2017,premium unleaded ,503,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,617,75000,20.0
2093,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,617,52900,25.5
2094,Mercedes-Benz,C-Class,2017,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,617,50900,27.0
2101,Volvo,C30,2011,premium unleaded ,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,24700,25.0
2102,Volvo,C30,2011,premium unleaded ,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,27100,25.0
2103,Volvo,C30,2012,premium unleaded ,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,27450,25.0
2104,Volvo,C30,2012,premium unleaded ,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,24950,25.0
2105,Volvo,C30,2013,regular unleaded,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,25500,25.0
2106,Volvo,C30,2013,regular unleaded,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,870,27850,25.0
2107,Mercedes-Benz,C36 AMG,1995,regular unleaded,268,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,3555,18.0
2108,Mercedes-Benz,C36 AMG,1996,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,3996,18.0
2109,Mercedes-Benz,C36 AMG,1997,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,4330,19.0
2110,Mercedes-Benz,C43 AMG,1998,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,4472,18.5
2111,Mercedes-Benz,C43 AMG,1999,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,4661,18.5
2112,Mercedes-Benz,C43 AMG,2000,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Sedan,617,5739,18.5
2113,Volvo,C70,2011,premium unleaded ,227,5,AUTOMATIC,front wheel drive,2,Compact,Convertible,870,39950,23.5
2114,Volvo,C70,2012,premium unleaded ,227,5,AUTOMATIC,front wheel drive,2,Compact,Convertible,870,40450,23.0
2115,Volvo,C70,2013,regular unleaded,227,5,AUTOMATIC,front wheel drive,2,Compact,Convertible,870,41200,23.5
2116,Spyker,C8,2009,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Coupe,2,209990,15.5
2117,Spyker,C8,2009,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Convertible,2,219990,15.5
2118,Spyker,C8,2009,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Coupe,2,209990,15.5
2119,Audi,Cabriolet,1996,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,Convertible,3105,2631,19.5
2120,Audi,Cabriolet,1997,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,Convertible,3105,2837,19.5
2121,Audi,Cabriolet,1998,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,Convertible,3105,3137,19.5
2122,Volkswagen,Cabriolet,1991,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,25.5
2123,Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,25.5
2124,Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,25.5
2125,Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,25.5
2126,Volkswagen,Cabriolet,1993,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,24.0
2127,Volkswagen,Cabriolet,1993,regular unleaded,94,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2000,24.0
2128,Volkswagen,Cabrio,2000,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2473,24.5
2129,Volkswagen,Cabrio,2000,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,2568,24.5
2130,Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,19600,24.5
2131,Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,23175,23.0
2132,Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,22300,24.5
2133,Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,20475,23.0
2134,Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,21475,23.0
2135,Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,20600,24.5
2136,Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,21475,23.5
2137,Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,23175,23.5
2138,Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,22300,24.5
2139,Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,20600,24.5
2140,Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Convertible,873,19600,24.5
2141,Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,873,20475,23.5
2142,Kia,Cadenza,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,34900,23.5
2143,Kia,Cadenza,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,43800,23.5
2144,Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,44090,23.5
2145,Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,35990,23.5
2146,Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,32990,23.5
2147,Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,38990,24.0
2148,Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,31990,24.0
2149,Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1720,44390,24.0
2150,Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,18740,27.0
2151,Dodge,Caliber,2010,regular unleaded,172,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,20555,26.0
2152,Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,16880,27.0
2153,Dodge,Caliber,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,1851,19995,25.0
2154,Dodge,Caliber,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,1851,18060,25.0
2155,Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,16975,27.0
2156,Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,17995,27.0
2157,Dodge,Caliber,2010,regular unleaded,172,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,19995,26.0
2158,Dodge,Caliber,2011,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,1851,18620,25.0
2159,Dodge,Caliber,2011,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,1851,20585,25.0
2160,Dodge,Caliber,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,17380,28.0
2161,Dodge,Caliber,2011,regular unleaded,172,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,20585,26.0
2162,Dodge,Caliber,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,18585,28.0
2163,Dodge,Caliber,2012,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,18730,28.0
2164,Dodge,Caliber,2012,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,Wagon,1851,17380,28.0
2165,Dodge,Caliber,2012,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,1851,18765,25.0
2166,Ferrari,California T,2015,premium unleaded ,553,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,198973,19.5
2167,Ferrari,California,2012,premium unleaded ,453,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,195840,16.0
2168,Ferrari,California,2013,premium unleaded ,483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,198190,16.0
2169,Ferrari,California,2014,premium unleaded ,483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,198190,16.0
2170,Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,29205,22.5
2171,Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,31205,22.5
2172,Chevrolet,Camaro,2015,premium unleaded ,580,8,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,55505,16.5
2173,Chevrolet,Camaro,2015,premium unleaded ,426,8,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,42405,20.0
2174,Chevrolet,Camaro,2015,premium unleaded ,426,8,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,39505,20.0
2175,Chevrolet,Camaro,2015,premium unleaded ,426,8,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,33505,20.0
2176,Chevrolet,Camaro,2015,premium unleaded ,426,8,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,37305,20.0
2177,Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,26005,22.5
2178,Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,35105,22.5
2179,Chevrolet,Camaro,2015,premium unleaded ,505,8,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,72305,16.0
2180,Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,23705,22.5
2181,Chevrolet,Camaro,2015,regular unleaded,323,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,1385,25145,24.5
2182,Chevrolet,Camaro,2015,premium unleaded ,580,8,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,60705,16.5
2183,Chevrolet,Camaro,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,48300,20.5
2184,Chevrolet,Camaro,2016,premium unleaded ,275,4,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,36800,25.5
2185,Chevrolet,Camaro,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,41300,20.5
2186,Chevrolet,Camaro,2016,premium unleaded ,275,4,MANUAL,rear wheel drive,2,Midsize,Convertible,1385,32700,25.5
2187,Chevrolet,Camaro,2016,premium unleaded ,275,4,MANUAL,rear wheel drive,2,Midsize,Coupe,1385,25700,25.5
